DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_QTY,TOT_SALES,PACK_SIZE,BRAND_NAME,LIFESTAGE,PREMIUM_CUSTOMER
2019-02-02,194,194287,194420,28,2,6.6,175,Thins,RETIREES,Budget
2018-07-20,194,194300,194477,28,2,6.6,175,Thins,RETIREES,Budget
2018-07-06,194,194303,194489,77,2,8.8,170,Doritos,RETIREES,Budget
2019-05-06,194,194303,194492,16,2,11.4,330,Smiths,RETIREES,Budget
2019-01-12,194,194320,194578,16,2,11.4,330,Smiths,RETIREES,Budget
2019-02-02,194,194320,194579,30,2,8.8,170,Doritos,RETIREES,Budget
2019-04-16,194,194343,194684,75,2,7.6,110,Cobs,RETIREES,Budget
2018-07-19,195,195108,194939,100,2,5.8,170,Smiths,RETIREES,Budget
2019-01-10,195,195174,195025,33,2,7.6,110,Cobs,RETIREES,Budget
2018-08-08,195,195302,195195,78,2,6.6,175,Thins,RETIREES,Budget
2019-04-23,195,195312,195211,22,1,3.3,175,Thins,RETIREES,Budget
2019-02-24,195,195398,195299,29,2,6.0,175,French,RETIREES,Budget
2019-01-31,195,195438,195344,40,2,6.6,175,Thins,RETIREES,Budget
2019-01-20,195,195481,195377,44,2,6.6,175,Thins,RETIREES,Budget
2019-06-05,196,196047,195687,29,2,6.0,175,French,RETIREES,Budget
2019-06-23,196,196047,195688,33,2,7.6,110,Cobs,RETIREES,Budget
2018-08-21,196,196053,195730,33,2,7.6,110,Cobs,RETIREES,Budget
2018-11-23,196,196053,195732,21,2,3.8,160,WW,RETIREES,Budget
2019-02-13,196,196053,195735,75,2,7.6,110,Cobs,RETIREES,Budget
2018-10-24,196,196082,195931,47,2,8.8,170,Doritos,RETIREES,Budget
2019-03-26,196,196082,195932,44,2,6.6,175,Thins,RETIREES,Budget
2019-03-06,196,196106,196074,33,2,7.6,110,Cobs,RETIREES,Budget
2018-09-08,196,196131,196238,77,2,8.8,170,Doritos,RETIREES,Budget
2018-10-17,196,196140,196295,28,2,6.6,175,Thins,RETIREES,Budget
2018-07-25,196,196149,196354,30,2,8.8,170,Doritos,RETIREES,Budget
2019-03-13,196,196157,196406,30,2,8.8,170,Doritos,RETIREES,Budget
2018-10-27,196,196207,196708,96,2,3.8,160,WW,RETIREES,Budget
2018-09-28,196,196209,196716,77,2,8.8,170,Doritos,RETIREES,Budget
2018-09-10,197,197080,196997,44,2,6.6,175,Thins,RETIREES,Budget
2019-01-04,197,197217,197140,78,2,6.6,175,Thins,RETIREES,Budget
2019-03-05,197,197235,197163,22,2,6.6,175,Thins,RETIREES,Budget
2019-05-27,197,197373,197342,47,2,8.8,170,Doritos,RETIREES,Budget
2018-07-07,199,199004,197569,78,2,6.6,175,Thins,RETIREES,Budget
2018-08-21,199,199022,197653,44,2,6.6,175,Thins,RETIREES,Budget
2019-03-23,199,199022,197657,28,2,6.6,175,Thins,RETIREES,Budget
2019-01-11,199,199040,197738,78,2,6.6,175,Thins,RETIREES,Budget
2018-08-05,199,199064,197853,33,2,7.6,110,Cobs,RETIREES,Budget
2018-12-20,199,199096,197979,2,2,7.6,110,Cobs,RETIREES,Budget
2019-04-29,199,199096,197983,28,2,6.6,175,Thins,RETIREES,Budget
2018-11-29,199,199141,198166,40,2,6.6,175,Thins,RETIREES,Budget
2019-01-14,199,199145,198184,28,2,6.6,175,Thins,RETIREES,Budget
2018-10-20,199,199150,198209,44,2,6.6,175,Thins,RETIREES,Budget
2018-11-19,199,199150,198210,2,2,7.6,110,Cobs,RETIREES,Budget
2019-01-31,199,199167,198299,47,2,8.8,170,Doritos,RETIREES,Budget
2019-03-12,199,199220,198537,47,2,8.8,170,Doritos,RETIREES,Budget
2019-04-02,199,199220,198539,75,2,7.6,110,Cobs,RETIREES,Budget
2018-09-02,199,199227,198567,33,2,7.6,110,Cobs,RETIREES,Budget
2019-04-08,199,199244,198653,30,2,8.8,170,Doritos,RETIREES,Budget
2019-05-03,199,199244,198654,30,2,8.8,170,Doritos,RETIREES,Budget
2018-10-07,199,199252,198684,75,2,7.6,110,Cobs,RETIREES,Budget
2018-09-30,199,199266,198750,44,2,6.6,175,Thins,RETIREES,Budget
2019-04-25,199,199266,198753,30,2,8.8,170,Doritos,RETIREES,Budget
2019-06-17,199,199300,198903,40,2,6.6,175,Thins,RETIREES,Budget
2018-08-26,199,199317,198967,40,2,6.6,175,Thins,RETIREES,Budget
2018-12-14,199,199372,199220,75,2,7.6,110,Cobs,RETIREES,Budget
2019-06-05,200,200044,199340,33,2,7.6,110,Cobs,RETIREES,Budget
2019-02-13,200,200189,199575,16,2,11.4,330,Smiths,RETIREES,Budget
2019-01-12,200,200225,199646,44,2,6.6,175,Thins,RETIREES,Budget
2019-03-20,200,200302,199771,47,2,8.8,170,Doritos,RETIREES,Budget
2019-04-11,200,200310,199787,28,2,6.6,175,Thins,RETIREES,Budget
2018-08-29,200,200382,199903,75,2,7.6,110,Cobs,RETIREES,Budget
2018-12-20,201,201034,200088,28,2,6.6,175,Thins,RETIREES,Budget
2019-03-19,201,201042,200118,44,2,6.6,175,Thins,RETIREES,Budget
2018-11-09,201,201117,200445,77,2,8.8,170,Doritos,RETIREES,Budget
2018-12-03,201,201117,200446,2,1,3.8,110,Cobs,RETIREES,Budget
2018-11-24,201,201126,200482,77,2,8.8,170,Doritos,RETIREES,Budget
2019-01-17,201,201126,200485,44,2,6.6,175,Thins,RETIREES,Budget
2018-07-10,201,201161,200624,47,2,8.8,170,Doritos,RETIREES,Budget
2019-04-13,201,201161,200627,2,2,7.6,110,Cobs,RETIREES,Budget
2018-07-18,201,201197,200783,78,2,6.6,175,Thins,RETIREES,Budget
2019-03-15,201,201240,200986,28,2,6.6,175,Thins,RETIREES,Budget
2019-04-16,201,201240,200987,2,2,7.6,110,Cobs,RETIREES,Budget
2018-11-11,201,201292,201217,75,2,7.6,110,Cobs,RETIREES,Budget
2019-01-01,201,201292,201218,2,2,7.6,110,Cobs,RETIREES,Budget
2019-02-14,201,201347,201462,78,2,6.6,175,Thins,RETIREES,Budget
2019-05-30,201,201347,201464,2,2,7.6,110,Cobs,RETIREES,Budget
2019-03-08,201,201362,201522,77,2,8.8,170,Doritos,RETIREES,Budget
2018-11-16,202,202066,201724,33,2,7.6,110,Cobs,RETIREES,Budget
2018-07-07,202,202178,201925,2,2,7.6,110,Cobs,RETIREES,Budget
2019-06-28,202,202251,202039,16,2,11.4,330,Smiths,RETIREES,Budget
2018-09-22,202,202280,202088,16,2,11.4,330,Smiths,RETIREES,Budget
2019-02-25,203,203005,202309,75,2,7.6,110,Cobs,RETIREES,Budget
2019-03-22,203,203038,202455,28,2,6.6,175,Thins,RETIREES,Budget
2018-08-04,203,203047,202490,44,2,6.6,175,Thins,RETIREES,Budget
2019-03-16,203,203049,202497,2,2,7.6,110,Cobs,RETIREES,Budget
2018-09-15,203,203094,202710,78,2,6.6,175,Thins,RETIREES,Budget
2018-10-10,203,203096,202718,30,2,8.8,170,Doritos,RETIREES,Budget
2018-12-30,203,203107,202766,40,2,6.6,175,Thins,RETIREES,Budget
2018-08-29,203,203115,202788,16,2,11.4,330,Smiths,RETIREES,Budget
2018-12-15,203,203115,202789,2,2,7.6,110,Cobs,RETIREES,Budget
2018-12-16,203,203134,202848,40,2,6.6,175,Thins,RETIREES,Budget
2019-04-03,203,203134,202851,33,2,7.6,110,Cobs,RETIREES,Budget
2018-08-13,203,203137,202857,2,2,7.6,110,Cobs,RETIREES,Budget
2018-09-14,203,203172,203006,33,2,7.6,110,Cobs,RETIREES,Budget
2019-06-11,203,203197,203111,44,2,6.6,175,Thins,RETIREES,Budget
2018-07-02,203,203203,203132,78,2,6.6,175,Thins,RETIREES,Budget
2018-07-29,203,203203,203133,47,2,8.8,170,Doritos,RETIREES,Budget
2018-09-23,203,203203,203134,28,2,6.6,175,Thins,RETIREES,Budget
2019-03-30,203,203263,203414,44,2,6.6,175,Thins,RETIREES,Budget
2018-07-31,203,203371,203870,33,2,7.6,110,Cobs,RETIREES,Budget
2019-02-08,203,203371,203875,16,2,11.4,330,Smiths,RETIREES,Budget
2019-04-25,203,203372,203881,33,2,7.6,110,Cobs,RETIREES,Budget
2019-05-03,203,203372,203882,16,2,11.4,330,Smiths,RETIREES,Budget
2018-07-10,203,203391,203957,30,2,8.8,170,Doritos,RETIREES,Budget
2019-06-26,203,203391,203960,47,2,8.8,170,Doritos,RETIREES,Budget
2018-09-20,204,204179,204014,75,2,7.6,110,Cobs,RETIREES,Budget
2018-10-06,204,204440,204048,33,2,7.6,110,Cobs,RETIREES,Budget
2018-11-07,205,205134,204203,29,2,6.0,175,French,RETIREES,Budget
2019-03-16,205,205157,204228,96,2,3.8,160,WW,RETIREES,Budget
2019-01-01,205,205412,204487,22,2,6.6,175,Thins,RETIREES,Budget
2019-01-25,205,205412,204488,47,2,8.8,170,Doritos,RETIREES,Budget
2018-09-19,207,207026,204735,44,2,6.6,175,Thins,RETIREES,Budget
2019-01-29,207,207074,205008,33,2,7.6,110,Cobs,RETIREES,Budget
2018-10-11,207,207114,205256,75,2,7.6,110,Cobs,RETIREES,Budget
2018-12-23,207,207114,205258,61,2,5.8,170,Smiths,RETIREES,Budget
2019-01-18,207,207114,205259,77,2,8.8,170,Doritos,RETIREES,Budget
2018-12-16,207,207127,205351,27,2,3.8,200,WW,RETIREES,Budget
2019-04-15,207,207127,205354,30,2,8.8,170,Doritos,RETIREES,Budget
2018-08-05,207,207177,205649,2,2,7.6,110,Cobs,RETIREES,Budget
2018-07-16,207,207222,205904,110,2,3.8,200,WW,RETIREES,Budget
2019-03-12,207,207222,205908,1,2,5.8,170,Smiths,RETIREES,Budget
2018-10-13,208,208049,206391,47,2,8.8,170,Doritos,RETIREES,Budget
2018-09-14,208,208065,206478,29,2,6.0,175,French,RETIREES,Budget
2018-07-24,208,208077,206538,22,2,6.6,175,Thins,RETIREES,Budget
2019-01-04,208,208171,207095,21,2,3.8,160,WW,RETIREES,Budget
2019-05-08,208,208172,207100,29,2,6.0,175,French,RETIREES,Budget
2018-08-04,208,208181,207155,2,2,7.6,110,Cobs,RETIREES,Budget
2018-11-01,209,209003,207508,29,2,6.0,175,French,RETIREES,Budget
2018-12-04,209,209009,207540,29,2,6.0,175,French,RETIREES,Budget
2018-12-23,209,209010,207547,16,2,11.4,330,Smiths,RETIREES,Budget
2018-11-23,209,209146,208309,2,2,7.6,110,Cobs,RETIREES,Budget
2019-01-02,209,209243,208884,22,2,6.6,175,Thins,RETIREES,Budget
2019-02-09,210,210016,208982,16,2,11.4,330,Smiths,RETIREES,Budget
2019-04-05,210,210016,208985,33,2,7.6,110,Cobs,RETIREES,Budget
2018-07-19,210,210025,209024,44,2,6.6,175,Thins,RETIREES,Budget
2019-03-25,210,210025,209026,30,2,8.8,170,Doritos,RETIREES,Budget
2018-08-25,210,210041,209101,30,2,8.8,170,Doritos,RETIREES,Budget
2019-03-04,210,210041,209103,33,2,7.6,110,Cobs,RETIREES,Budget
2019-04-07,210,210041,209104,16,2,11.4,330,Smiths,RETIREES,Budget
2018-09-27,210,210054,209152,30,2,8.8,170,Doritos,RETIREES,Budget
2019-06-14,210,210080,209261,47,2,8.8,170,Doritos,RETIREES,Budget
2018-08-28,210,210095,209318,75,2,7.6,110,Cobs,RETIREES,Budget
2019-05-29,210,210095,209323,2,2,7.6,110,Cobs,RETIREES,Budget
2018-11-03,210,210159,209608,44,2,6.6,175,Thins,RETIREES,Budget
2019-02-04,210,210192,209740,44,2,6.6,175,Thins,RETIREES,Budget
2019-03-12,210,210192,209741,33,2,7.6,110,Cobs,RETIREES,Budget
2019-03-02,210,210224,209883,40,2,6.6,175,Thins,RETIREES,Budget
2018-07-31,210,210236,209937,78,2,6.6,175,Thins,RETIREES,Budget
2019-04-04,210,210236,209939,77,2,8.8,170,Doritos,RETIREES,Budget
2019-04-19,210,210236,209940,16,2,11.4,330,Smiths,RETIREES,Budget
2019-06-12,210,210236,209942,75,2,7.6,110,Cobs,RETIREES,Budget
2018-12-28,210,210249,209996,2,2,7.6,110,Cobs,RETIREES,Budget
2019-05-24,210,210249,209997,77,2,8.8,170,Doritos,RETIREES,Budget
2018-07-17,210,210257,210032,78,2,6.6,175,Thins,RETIREES,Budget
2019-01-22,210,210257,210035,47,2,8.8,170,Doritos,RETIREES,Budget
2018-11-19,210,210277,210119,30,2,8.8,170,Doritos,RETIREES,Budget
2019-03-20,210,210277,210120,28,2,6.6,175,Thins,RETIREES,Budget
2018-12-06,210,210303,210225,2,2,7.6,110,Cobs,RETIREES,Budget
2019-02-22,210,210321,210301,75,2,7.6,110,Cobs,RETIREES,Budget
2018-11-26,210,210349,210412,33,2,7.6,110,Cobs,RETIREES,Budget
2018-09-28,212,212031,210667,61,2,5.8,170,Smiths,RETIREES,Budget
2018-10-31,212,212031,210668,33,2,7.6,110,Cobs,RETIREES,Budget
2018-11-25,212,212031,210669,78,2,6.6,175,Thins,RETIREES,Budget
2018-12-02,212,212040,210720,22,2,6.6,175,Thins,RETIREES,Budget
2018-12-22,212,212040,210721,75,2,7.6,110,Cobs,RETIREES,Budget
2019-02-02,212,212063,210842,96,2,3.8,160,WW,RETIREES,Budget
2018-12-03,212,212121,211157,40,2,6.6,175,Thins,RETIREES,Budget
2018-12-12,212,212121,211158,100,2,5.8,170,Smiths,RETIREES,Budget
2019-06-04,212,212139,211249,27,2,3.8,200,WW,RETIREES,Budget
2018-12-08,212,212158,211355,78,2,6.6,175,Thins,RETIREES,Budget
2019-04-08,212,212158,211356,30,2,8.8,170,Doritos,RETIREES,Budget
2018-11-05,212,212193,211534,75,2,7.6,110,Cobs,RETIREES,Budget
2018-11-05,212,212217,211651,29,2,6.0,175,French,RETIREES,Budget
2019-05-10,212,212217,211655,78,2,6.6,175,Thins,RETIREES,Budget
2019-06-22,213,213009,211887,27,2,3.8,200,WW,RETIREES,Budget
2018-12-21,213,213015,211934,33,2,7.6,110,Cobs,RETIREES,Budget
2018-11-01,213,213039,212090,29,2,6.0,175,French,RETIREES,Budget
2019-03-20,213,213039,212093,22,2,6.6,175,Thins,RETIREES,Budget
2019-04-18,213,213039,212094,1,2,5.8,170,Smiths,RETIREES,Budget
2018-09-24,213,213078,212350,29,2,6.0,175,French,RETIREES,Budget
2019-02-03,213,213078,212353,96,2,3.8,160,WW,RETIREES,Budget
2019-03-07,213,213078,212354,29,2,6.0,175,French,RETIREES,Budget
2019-04-05,213,213078,212355,27,2,3.8,200,WW,RETIREES,Budget
2018-08-09,213,213094,212461,30,2,8.8,170,Doritos,RETIREES,Budget
2018-10-30,213,213094,212463,22,2,6.6,175,Thins,RETIREES,Budget
2018-10-31,213,213094,212464,29,2,6.0,175,French,RETIREES,Budget
2019-06-12,213,213094,212471,75,2,7.6,110,Cobs,RETIREES,Budget
2018-11-26,213,213124,212681,61,2,5.8,170,Smiths,RETIREES,Budget
2019-02-05,213,213124,212682,16,2,11.4,330,Smiths,RETIREES,Budget
2019-04-24,213,213124,212683,22,2,6.6,175,Thins,RETIREES,Budget
2019-06-15,213,213170,213016,78,2,6.6,175,Thins,RETIREES,Budget
2019-03-23,213,213172,213029,22,2,6.6,175,Thins,RETIREES,Budget
2018-08-25,213,213198,213212,78,2,6.6,175,Thins,RETIREES,Budget
2018-09-01,213,213246,213515,75,2,7.6,110,Cobs,RETIREES,Budget
2019-04-13,214,214024,213617,96,2,3.8,160,WW,RETIREES,Budget
2018-08-08,214,214052,213649,110,2,3.8,200,WW,RETIREES,Budget
2018-11-28,214,214280,213887,33,1,3.8,110,Cobs,RETIREES,Budget
2018-08-01,214,214303,213911,2,1,3.8,110,Cobs,RETIREES,Budget
2018-07-05,214,214314,213925,100,1,2.9,170,Smiths,RETIREES,Budget
2019-04-30,215,215005,214167,30,2,8.8,170,Doritos,RETIREES,Budget
2018-07-15,215,215027,214196,28,2,6.6,175,Thins,RETIREES,Budget
2019-03-29,215,215050,214230,77,2,8.8,170,Doritos,RETIREES,Budget
2019-02-08,215,215104,214309,30,1,4.4,170,Doritos,RETIREES,Budget
2019-02-16,215,215141,214364,40,2,6.6,175,Thins,RETIREES,Budget
2019-01-30,215,215172,214397,30,2,8.8,170,Doritos,RETIREES,Budget
2018-12-09,215,215202,214455,77,2,8.8,170,Doritos,RETIREES,Budget
2019-01-10,215,215208,214469,40,2,6.6,175,Thins,RETIREES,Budget
2018-10-25,215,215213,214477,40,2,6.6,175,Thins,RETIREES,Budget
2018-07-11,215,215237,214508,40,2,6.6,175,Thins,RETIREES,Budget
2019-02-05,215,215293,214585,75,2,7.6,110,Cobs,RETIREES,Budget
2019-05-24,215,215322,214635,75,2,7.6,110,Cobs,RETIREES,Budget
2018-12-29,216,216022,214772,30,1,4.4,170,Doritos,RETIREES,Budget
2018-12-01,216,216048,214880,77,2,8.8,170,Doritos,RETIREES,Budget
2019-06-21,216,216105,215137,28,2,6.6,175,Thins,RETIREES,Budget
2019-01-13,216,216112,215160,28,2,6.6,175,Thins,RETIREES,Budget
2018-09-25,216,216134,215262,28,2,6.6,175,Thins,RETIREES,Budget
2019-03-13,216,216202,215536,77,2,8.8,170,Doritos,RETIREES,Budget
2019-06-26,216,216202,215539,40,2,6.6,175,Thins,RETIREES,Budget
2018-11-10,216,216241,215698,16,2,11.4,330,Smiths,RETIREES,Budget
2018-12-16,216,216241,215699,44,2,6.6,175,Thins,RETIREES,Budget
2018-12-23,216,216241,215700,33,2,7.6,110,Cobs,RETIREES,Budget
2018-07-25,216,216251,215742,75,1,3.8,110,Cobs,RETIREES,Budget
2018-11-18,216,216251,215743,77,2,8.8,170,Doritos,RETIREES,Budget
2019-02-19,216,216251,215744,30,2,8.8,170,Doritos,RETIREES,Budget
2018-08-30,216,216264,215790,77,2,8.8,170,Doritos,RETIREES,Budget
2018-10-07,216,216269,215812,78,2,6.6,175,Thins,RETIREES,Budget
2019-01-07,216,216269,215813,30,2,8.8,170,Doritos,RETIREES,Budget
2019-03-30,216,216269,215815,75,2,7.6,110,Cobs,RETIREES,Budget
2019-03-29,216,216292,215900,75,1,3.8,110,Cobs,RETIREES,Budget
2019-06-17,216,216312,215990,44,2,6.6,175,Thins,RETIREES,Budget
2018-07-21,216,216328,216055,28,2,6.6,175,Thins,RETIREES,Budget
2019-01-03,217,217061,216577,33,2,7.6,110,Cobs,RETIREES,Budget
2018-09-09,217,217081,216671,77,2,8.8,170,Doritos,RETIREES,Budget
2019-04-13,217,217082,216677,40,2,6.6,175,Thins,RETIREES,Budget
2018-09-23,217,217106,216791,33,2,7.6,110,Cobs,RETIREES,Budget
2018-07-29,217,217136,216913,47,2,8.8,170,Doritos,RETIREES,Budget
2018-09-04,217,217158,217011,47,2,8.8,170,Doritos,RETIREES,Budget
2019-01-29,217,217158,217013,28,2,6.6,175,Thins,RETIREES,Budget
2018-08-02,217,217159,217014,77,2,8.8,170,Doritos,RETIREES,Budget
2019-03-24,217,217161,217025,44,2,6.6,175,Thins,RETIREES,Budget
2018-07-15,217,217240,217386,30,2,8.8,170,Doritos,RETIREES,Budget
2019-01-21,217,217271,217525,33,2,7.6,110,Cobs,RETIREES,Budget
2018-09-15,217,217290,217598,40,2,6.6,175,Thins,RETIREES,Budget
2018-11-11,217,217304,217650,44,2,6.6,175,Thins,RETIREES,Budget
2019-06-17,217,217304,217654,47,2,8.8,170,Doritos,RETIREES,Budget
2019-01-06,217,217305,217656,75,2,7.6,110,Cobs,RETIREES,Budget
2019-03-13,217,217305,217658,44,2,6.6,175,Thins,RETIREES,Budget
2018-07-31,217,217352,217858,2,2,7.6,110,Cobs,RETIREES,Budget
2019-03-21,217,217352,217860,75,2,7.6,110,Cobs,RETIREES,Budget
2018-12-14,219,219033,218189,16,2,11.4,330,Smiths,RETIREES,Budget
2018-11-10,219,219044,218252,33,2,7.6,110,Cobs,RETIREES,Budget
2019-02-14,219,219044,218254,27,2,3.8,200,WW,RETIREES,Budget
2018-07-06,219,219058,218346,8,2,5.8,170,Smiths,RETIREES,Budget
2018-07-10,219,219112,218643,75,2,7.6,110,Cobs,RETIREES,Budget
2019-02-19,219,219168,218979,16,2,11.4,330,Smiths,RETIREES,Budget
2019-04-21,219,219237,219403,77,2,8.8,170,Doritos,RETIREES,Budget
2019-01-27,220,220020,219475,16,1,5.7,330,Smiths,RETIREES,Budget
2018-10-07,220,220036,219504,27,2,3.8,200,WW,RETIREES,Budget
2018-09-28,220,220040,219508,1,2,5.8,170,Smiths,RETIREES,Budget
2018-09-23,220,220062,219540,44,1,3.3,175,Thins,RETIREES,Budget
2019-03-07,220,220088,219576,22,2,6.6,175,Thins,RETIREES,Budget
2019-03-30,220,220088,219577,29,2,6.0,175,French,RETIREES,Budget
2019-02-26,220,220096,219592,100,1,2.9,170,Smiths,RETIREES,Budget
2018-12-01,220,220235,219760,1,1,2.9,170,Smiths,RETIREES,Budget
2018-09-13,221,221013,220107,40,2,6.6,175,Thins,RETIREES,Budget
2019-06-12,221,221013,220111,30,1,4.4,170,Doritos,RETIREES,Budget
2018-10-06,221,221020,220140,40,1,3.3,175,Thins,RETIREES,Budget
2019-06-15,221,221020,220143,44,2,6.6,175,Thins,RETIREES,Budget
2019-03-05,221,221050,220246,16,1,5.7,330,Smiths,RETIREES,Budget
2018-07-25,221,221074,220326,33,2,7.6,110,Cobs,RETIREES,Budget
2019-03-04,221,221088,220396,44,1,3.3,175,Thins,RETIREES,Budget
2018-12-31,221,221108,220473,47,2,8.8,170,Doritos,RETIREES,Budget
2019-04-11,221,221118,220514,78,2,6.6,175,Thins,RETIREES,Budget
2018-12-06,221,221125,220539,16,2,11.4,330,Smiths,RETIREES,Budget
2018-07-07,221,221127,220546,30,1,4.4,170,Doritos,RETIREES,Budget
2018-11-06,221,221127,220548,28,2,6.6,175,Thins,RETIREES,Budget
2019-04-07,221,221176,220765,40,2,6.6,175,Thins,RETIREES,Budget
2019-01-14,221,221205,220861,2,1,3.8,110,Cobs,RETIREES,Budget
2019-01-31,221,221232,220958,44,1,3.3,175,Thins,RETIREES,Budget
2018-12-21,221,221276,221091,47,2,8.8,170,Doritos,RETIREES,Budget
2019-03-07,221,221276,221093,77,2,8.8,170,Doritos,RETIREES,Budget
2019-04-04,221,221276,221094,28,1,3.3,175,Thins,RETIREES,Budget
2018-10-15,221,221301,221175,78,1,3.3,175,Thins,RETIREES,Budget
2018-12-12,221,221303,221184,30,2,8.8,170,Doritos,RETIREES,Budget
2019-02-05,221,221303,221187,75,2,7.6,110,Cobs,RETIREES,Budget
2019-04-04,221,221324,221246,47,1,4.4,170,Doritos,RETIREES,Budget
2018-07-05,221,221339,221295,40,2,6.6,175,Thins,RETIREES,Budget
2019-04-10,221,221356,221363,40,2,6.6,175,Thins,RETIREES,Budget
2019-06-06,221,221356,221364,33,1,3.8,110,Cobs,RETIREES,Budget
2019-02-25,221,221371,221419,77,1,4.4,170,Doritos,RETIREES,Budget
2018-09-12,222,222017,221612,21,2,3.8,160,WW,RETIREES,Budget
2018-12-31,222,222017,221614,30,2,8.8,170,Doritos,RETIREES,Budget
2019-03-22,222,222137,222285,2,2,7.6,110,Cobs,RETIREES,Budget
2019-05-08,222,222160,222428,33,2,7.6,110,Cobs,RETIREES,Budget
2018-07-06,222,222182,222529,16,2,11.4,330,Smiths,RETIREES,Budget
2018-11-26,222,222211,222698,78,2,6.6,175,Thins,RETIREES,Budget
2018-12-09,222,222211,222700,8,2,5.8,170,Smiths,RETIREES,Budget
2019-05-23,223,223059,223270,61,2,5.8,170,Smiths,RETIREES,Budget
2018-07-19,223,223069,223316,61,2,5.8,170,Smiths,RETIREES,Budget
2018-08-28,223,223069,223317,47,2,8.8,170,Doritos,RETIREES,Budget
2019-03-16,223,223083,223410,47,2,8.8,170,Doritos,RETIREES,Budget
2018-07-04,223,223087,223432,16,2,11.4,330,Smiths,RETIREES,Budget
2018-10-05,223,223087,223434,61,2,5.8,170,Smiths,RETIREES,Budget
2019-04-07,223,223087,223439,30,2,8.8,170,Doritos,RETIREES,Budget
2019-05-26,223,223087,223440,28,2,6.6,175,Thins,RETIREES,Budget
2019-04-18,223,223098,223513,27,2,3.8,200,WW,RETIREES,Budget
2019-04-24,223,223110,223576,8,2,5.8,170,Smiths,RETIREES,Budget
2019-03-31,223,223126,223677,100,2,5.8,170,Smiths,RETIREES,Budget
2018-11-27,223,223147,223818,28,2,6.6,175,Thins,RETIREES,Budget
2018-09-10,223,223172,223967,47,2,8.8,170,Doritos,RETIREES,Budget
2018-12-30,223,223172,223968,33,2,7.6,110,Cobs,RETIREES,Budget
2019-06-19,223,223172,223972,8,2,5.8,170,Smiths,RETIREES,Budget
2019-03-24,223,223180,224005,30,2,8.8,170,Doritos,RETIREES,Budget
2019-03-27,223,223181,224011,33,2,7.6,110,Cobs,RETIREES,Budget
2018-07-06,223,223193,224078,75,2,7.6,110,Cobs,RETIREES,Budget
2018-10-02,223,223193,224082,47,2,8.8,170,Doritos,RETIREES,Budget
2019-05-06,223,223194,224092,77,2,8.8,170,Doritos,RETIREES,Budget
2018-09-21,224,224011,224586,44,2,6.6,175,Thins,RETIREES,Budget
2018-12-07,225,225022,224784,77,2,8.8,170,Doritos,RETIREES,Budget
2019-05-26,225,225022,224787,21,2,3.8,160,WW,RETIREES,Budget
2018-10-26,225,225030,224839,47,2,8.8,170,Doritos,RETIREES,Budget
2019-04-16,225,225030,224842,75,2,7.6,110,Cobs,RETIREES,Budget
2018-07-17,225,225048,224956,2,2,7.6,110,Cobs,RETIREES,Budget
2018-07-03,225,225064,225037,8,2,5.8,170,Smiths,RETIREES,Budget
2019-04-07,225,225064,225041,1,2,5.8,170,Smiths,RETIREES,Budget
2019-06-16,225,225076,225118,33,2,7.6,110,Cobs,RETIREES,Budget
2019-04-30,225,225096,225238,110,2,3.8,200,WW,RETIREES,Budget
2019-03-06,225,225104,225291,44,2,6.6,175,Thins,RETIREES,Budget
2019-06-30,225,225104,225294,110,2,3.8,200,WW,RETIREES,Budget
2018-11-03,225,225127,225436,61,2,5.8,170,Smiths,RETIREES,Budget
2019-02-08,225,225127,225438,47,2,8.8,170,Doritos,RETIREES,Budget
2018-09-24,225,225170,225689,40,2,6.6,175,Thins,RETIREES,Budget
2018-11-21,225,225170,225690,44,2,6.6,175,Thins,RETIREES,Budget
2018-08-23,225,225195,225856,2,2,7.6,110,Cobs,RETIREES,Budget
2018-10-31,225,225195,225858,16,2,11.4,330,Smiths,RETIREES,Budget
2018-07-22,225,225199,225876,30,2,8.8,170,Doritos,RETIREES,Budget
2018-12-27,225,225199,225880,96,2,3.8,160,WW,RETIREES,Budget
2018-10-15,226,226013,226278,77,2,8.8,170,Doritos,RETIREES,Budget
2018-11-11,226,226041,226444,28,2,6.6,175,Thins,RETIREES,Budget
2019-02-07,226,226041,226445,2,2,7.6,110,Cobs,RETIREES,Budget
2019-06-18,226,226057,226522,44,2,6.6,175,Thins,RETIREES,Budget
2018-08-22,226,226111,226795,78,2,6.6,175,Thins,RETIREES,Budget
2018-09-22,226,226111,226798,28,2,6.6,175,Thins,RETIREES,Budget
2018-09-22,226,226122,226859,77,2,8.8,170,Doritos,RETIREES,Budget
2018-08-28,226,226146,227006,78,2,6.6,175,Thins,RETIREES,Budget
2018-11-11,226,226160,227080,77,2,8.8,170,Doritos,RETIREES,Budget
2019-05-04,226,226160,227083,40,2,6.6,175,Thins,RETIREES,Budget
2018-07-31,226,226164,227100,44,2,6.6,175,Thins,RETIREES,Budget
2018-07-01,226,226185,227212,40,2,6.6,175,Thins,RETIREES,Budget
2018-10-09,226,226188,227229,33,2,7.6,110,Cobs,RETIREES,Budget
